Brand,Name,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain,Pace_norm,Pace_lists,pace_competition,pace_daily_running,pace_tempo,arch_neutral,arch_stability,Strike_norm,Strike_lists,-,strike_forefoot,strike_heel,strike_mid,fit_category,fit_large,fit_small,fit_true,fit_missing,midsole_soft,midsole_balanced,midsole_firm,toebox_bad,toebox_decent,toebox_good,heelpad_bad,heelpad_decent,heelpad_good,outsole_bad,outsole_decent,outsole_good,breath_breathable,breath_moderate,breath_warm,width_narrow,width_medium,width_wide,toeboxwidth_narrow,toeboxwidth_medium,toeboxwidth_wide,stiff_flexible,stiff_moderate,stiff_stiff,torsion_flexible,torsion_moderate,torsion_stiff,heelcounter_flexible,heelcounter_moderate,heelcounter_stiff,widthavail_norm,widthavail_list,widthavail_narrow,widthavail_normal,widthavail_wide,widthavail_xwide,season_norm,season_list,season_all,season_summer,season_winter,weight_lab_oz,weight_lab_g,weight_brand_oz,weight_brand_g,drop_lab_mm,drop_brand_mm,heel_lab_mm,heel_brand_mm,forefoot_lab_mm,forefoot_brand_mm
New Balance,Fresh Foam X 860 v14,Daily Running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,Heelmid/Forefoot,Slightly Small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,Narrownormalwidex-Wide,1,All Seasons,1,#217 Bottom 40%,#35 Top 10%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,Narrow|Normal|Wide|X-Wide,"['Narrow', 'Normal', 'Wide', 'X-Wide']",1,1,1,1,All,['All'],1,0,0,10.4,295,10.5,298.0,9.3,8.0,36.8,38.0,27.5,30.0
New Balance,Fresh Foam X 880 v14,Daily Running,Neutral,8.9 oz / 251g 8.7 oz / 247g,0,8.0 mm 8.0 mm,Heelmid/Forefoot,Slightly Small,Soft,Decent,Bad,Decent,Moderate,Medium,Wide,Moderate,Moderate,Moderate,0,0,33.0 mm 31.0 mm,25.0 mm 23.0 mm,Narrownormalwidex-Wide,1,All Seasons,1,#266 Top 42%,#96 Top 15%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,Narrow|Normal|Wide|X-Wide,"['Narrow', 'Normal', 'Wide', 'X-Wide']",1,1,1,1,All,['All'],1,0,0,8.9,251,8.7,247.0,8.0,8.0,33.0,31.0,25.0,23.0
New Balance,Fresh Foam X 880 v14 GTX,Daily Running,Neutral,9.2 oz / 261g 9.1 oz / 257g,0,11.3 mm 8.0 mm,Heel,True To Size,Soft,Good,Decent,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,0,0,35.4 mm 31.0 mm,24.1 mm 23.0 mm,Normalwide,1,Winter,1,#357 Bottom 2%,#305 Bottom 16%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Winter,['Winter'],0,0,1,9.2,261,9.1,257.0,11.3,8.0,35.4,31.0,24.1,23.0
New Balance,Fresh Foam X 880 v15,Daily Running,Neutral,10.1 oz / 286g 9.9 oz / 281g,0,4.3 mm 6.0 mm,Mid/Forefoot,Slightly Small,Soft,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,1,39.7 mm 40.5 mm,35.4 mm 34.5 mm,Narrownormalwidex-Wide,1,All Seasons,1,#201 Bottom 45%,#31 Top 9%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,Narrow|Normal|Wide|X-Wide,"['Narrow', 'Normal', 'Wide', 'X-Wide']",1,1,1,1,All,['All'],1,0,0,10.1,286,9.9,281.0,4.3,6.0,39.7,40.5,35.4,34.5
New Balance,Fresh Foam X Balos,Daily Running,Neutral,8.7 oz / 247g 9.2 oz / 261g,1,5.9 mm 6.0 mm,Mid/Forefoot,True To Size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,1,37.8 mm 38.5 mm,31.9 mm 32.5 mm,Normalwide,1,All Seasons,1,#65 Top 18%,#51 Top 14%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.7,247,9.2,261.0,5.9,6.0,37.8,38.5,31.9,32.5
New Balance,Fresh Foam X Evoz v3,Daily Running,Neutral,9.1 oz / 257g 9.5 oz / 270g,0,7.9 mm 6.0 mm,Mid/Forefoot,True To Size,Balanced,Decent,Decent,Good,Warm,Narrow,Medium,Moderate,Moderate,Stiff,0,0,34.3 mm 32.0 mm,26.4 mm 26.0 mm,Normalwidex-Wide,1,All Seasons,1,#584 Bottom 9%,#260 Top 41%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,9.1,257,9.5,270.0,7.9,6.0,34.3,32.0,26.4,26.0
New Balance,Fresh Foam X Evoz v4,Daily Running,Neutral,10.1 oz / 286g 10.6 oz / 301g,0,5.5 mm 8.0 mm,Mid/Forefoot,True To Size,Soft,Decent,Decent,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,0,31.4 mm 32.0 mm,25.9 mm 24.0 mm,Normalwidex-Wide,1,All Seasons,1,#285 Bottom 22%,#81 Top 23%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,10.1,286,10.6,301.0,5.5,8.0,31.4,32.0,25.9,24.0
New Balance,Fresh Foam X Kaiha Road,Daily Running,Neutral,9.9 oz / 281g 10.6 oz / 300g,0,3.8 mm 4.0 mm,Mid/Forefoot,True To Size,Soft,Bad,Bad,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,0,35.8 mm,32.0 mm,Normalwidex-Wide,1,All Seasons,1,#293 Bottom 19%,#17 Top 5%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,9.9,281,10.6,300.0,3.8,4.0,35.8,,32.0,
New Balance,Fresh Foam X More v4,Daily Running,Neutral,10.6 oz / 301g 10.6 oz / 301g,0,4.6 mm 4.0 mm,Mid/Forefoot,True To Size,Soft,Bad,-,-,Warm,Narrow,Narrow,Moderate,Flexible,Flexible,0,0,32.5 mm 35.0 mm,27.9 mm 31.0 mm,Normalwide,1,All Seasons,1,#315 Top 49%,#22 Top 4%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,10.6,301,10.6,301.0,4.6,4.0,32.5,35.0,27.9,31.0
New Balance,Fresh Foam X More v5,Daily Running,Neutral,10.9 oz / 308g 10.7 oz / 303g,0,7.8 mm 4.0 mm,Mid/Forefoot,Slightly Small,Soft,Decent,Decent,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,1,42.1 mm 43.0 mm,34.3 mm 39.0 mm,Normalwidex-Wide,1,Summerall Seasons,1,#292 Top 46%,#2 Top 1%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,Summer|All,"['Summer', 'All']",1,1,0,10.9,308,10.7,303.0,7.8,4.0,42.1,43.0,34.3,39.0
New Balance,Fresh Foam X More v6,Daily Running,Neutral,10.7 oz / 302g 10.8 oz / 306g,0,3.3 mm 4.0 mm,Mid/Forefoot,True To Size,Soft,Decent,Good,Good,Warm,Medium,Medium,Stiff,Moderate,Moderate,0,0,41.8 mm 44.0 mm,38.5 mm 40.0 mm,Normalwidex-Wide,1,All Seasons,1,#130 Top 36%,#9 Top 3%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,10.7,302,10.8,306.0,3.3,4.0,41.8,44.0,38.5,40.0
New Balance,Fresh Foam X Tempo v2,Daily Runningtempo,Neutral,8.6 oz / 244g 9.2 oz / 260g,1,7.0 mm 6.0 mm,Mid/Forefoot,True To Size,Soft,Good,Decent,Good,Warm,Narrow,Medium,Flexible,Flexible,Moderate,0,0,29.2 mm 28.0 mm,22.2 mm 22.0 mm,Normalwide,1,All Seasons,1,#333 Bottom 9%,#187 Bottom 48%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.6,244,9.2,260.0,7.0,6.0,29.2,28.0,22.2,22.0
New Balance,Fresh Foam X Vongo v6,Daily Running,Stability,11 oz / 312g 10.9 oz / 309g,0,5.6 mm 6.0 mm,Mid/Forefoot,True To Size,Soft,Decent,Good,Good,Warm,Medium,Medium,Moderate,Moderate,Stiff,0,1,36.1 mm 35.5 mm,30.5 mm 29.5 mm,Normalwidex-Wide,1,Winter,1,#123 Top 34%,#34 Top 10%,,,Daily Running,['Daily Running'],0,1,0,0,1,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,Winter,['Winter'],0,0,1,11.0,312,10.9,309.0,5.6,6.0,36.1,35.5,30.5,29.5
New Balance,FuelCell Propel v5,Daily Runningtempo,Neutral,9.5 oz / 269g 9.7 oz / 275g,0,6.7 mm 6.0 mm,Mid/Forefoot,Slightly Small,Soft,Bad,Bad,Decent,Breathable,Medium,Medium,Moderate,Moderate,Moderate,0,0,35.2 mm 37.0 mm,28.5 mm 31.0 mm,Normalwide,1,Summerall Seasons,1,#310 Bottom 15%,#185 Bottom 49%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,9.5,269,9.7,275.0,6.7,6.0,35.2,37.0,28.5,31.0
New Balance,FuelCell RC Elite v2,Competition,Neutral,7.7 oz / 217g 7.8 oz / 221g,1,8.3 mm 8.0 mm,Heelmid/Forefoot,Slightly Small,-,-,-,-,Moderate,Narrow,-,Stiff,Stiff,Flexible,Carbon plate,1,34.1 mm 39.0 mm,25.8 mm 31.0 mm,Normal,1,All Seasons,1,#76 Top 21%,#222 Bottom 39%,,,Competition,['Competition'],1,0,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,7.7,217,7.8,221.0,8.3,8.0,34.1,39.0,25.8,31.0
New Balance,FuelCell Rebel v2,Tempo,Neutral,7.1 oz / 201g 7.4 oz / 210g,1,8.9 mm 6.0 mm,Heelmid/Forefoot,Half Size Small,-,-,-,-,Breathable,Narrow,-,Moderate,Flexible,Flexible,0,1,26.2 mm 26.0 mm,17.3 mm 20.0 mm,Normal,0,Summerall Seasons,0,#203 Top 32%,#522 Bottom 19%,,,Tempo,['Tempo'],0,0,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.1,201,7.4,210.0,8.9,6.0,26.2,26.0,17.3,20.0
New Balance,FuelCell Rebel v3,Tempo,Neutral,7.4 oz / 211g 7.4 oz / 211g,1,9.0 mm 6.0 mm,Heelmid/Forefoot,Half Size Small,Soft,Decent,Bad,-,Breathable,Narrow,Narrow,Moderate,Flexible,Moderate,0,0,31.7 mm 29.5 mm,22.7 mm 23.5 mm,Normalwide,1,Summerall Seasons,1,#138 Top 22%,#371 Bottom 42%,,,Tempo,['Tempo'],0,0,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,7.4,211,7.4,211.0,9.0,6.0,31.7,29.5,22.7,23.5
New Balance,FuelCell Rebel v4,Daily Runningtempo,Neutral,7.5 oz / 213g 7.7 oz / 218g,1,6.5 mm 6.0 mm,Mid/Forefoot,Slightly Small,Soft,Bad,Good,Good,Moderate,Medium,Wide,Flexible,Flexible,Flexible,0,1,28.0 mm 30.0 mm,21.5 mm 24.0 mm,Normalwide,1,All Seasons,1,#386 Bottom 39%,#45 Top 8%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,7.5,213,7.7,218.0,6.5,6.0,28.0,30.0,21.5,24.0
New Balance,FuelCell Rebel v5,Daily Runningtempo,Neutral,7.8 oz / 220g 7.9 oz / 225g,1,6.3 mm 6.0 mm,Mid/Forefoot,True To Size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Flexible,Moderate,0,1,33.0 mm 35.0 mm,26.7 mm 29.0 mm,Normalwide,1,All Seasons,1,#26 Top 8%,#39 Top 11%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,7.8,220,7.9,225.0,6.3,6.0,33.0,35.0,26.7,29.0
New Balance,FuelCell SuperComp Elite v3,Competitiontempo,Neutral,7.7 oz / 217g 7.6 oz / 215g,1,14.2 mm 4.0 mm,Heel,Slightly Small,Soft,Bad,Good,Good,Breathable,Narrow,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.4 mm 40.0 mm,22.2 mm 36.0 mm,Narrownormal,1,Summerall Seasons,1,#336 Bottom 47%,#108 Top 17%,,,Competition|Tempo,"['Competition', 'Tempo']",1,0,1,1,0,Heel,['Heel'],0,0,1,0,small,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Narrow|Normal,"['Narrow', 'Normal']",1,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.7,217,7.6,215.0,14.2,4.0,36.4,40.0,22.2,36.0
New Balance,FuelCell SuperComp Elite v4,Competition,Neutral,8.2 oz / 232g 8.1 oz / 230g,1,9.3 mm 4.0 mm,Heelmid/Forefoot,Half Size Small,Soft,Decent,Decent,Good,Moderate,Medium,Wide,Stiff,Stiff,Flexible,Carbon plate,1,38.2 mm 40.0 mm,28.9 mm 36.0 mm,Normalwide,1,All Seasons,1,#236 Top 37%,#26 Top 5%,,,Competition,['Competition'],1,0,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.2,232,8.1,230.0,9.3,4.0,38.2,40.0,28.9,36.0
New Balance,FuelCell SuperComp Elite v5,Competition,Neutral,7 oz / 198g 7.5 oz / 213g,1,10.7 mm 8.0 mm,Heel,True To Size,Soft,Bad,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,Carbon plate,1,39.3 mm 40.0 mm,28.6 mm 32.0 mm,Normalwide,1,All Seasons,1,#9 Top 3%,#45 Top 13%,,Road,Competition,['Competition'],1,0,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,7.0,198,7.5,213.0,10.7,8.0,39.3,40.0,28.6,32.0
New Balance,FuelCell SuperComp Pacer v2,Competitiontempo,Neutral,7.1 oz / 200g 7.4 oz / 209g,1,7.5 mm 8.0 mm,Heelmid/Forefoot,Half Size Small,Soft,Decent,Decent,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,0,32.9 mm 35.0 mm,25.4 mm 27.0 mm,Normal,1,Summerall Seasons,1,#289 Bottom 20%,#128 Top 36%,,,Competition|Tempo,"['Competition', 'Tempo']",1,0,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.1,200,7.4,209.0,7.5,8.0,32.9,35.0,25.4,27.0
New Balance,Fuelcell Supercomp Trainer,Tempo,Neutral,10.5 oz / 298g 11.3 oz / 320g,0,10.3 mm 8.0 mm,Heel,Slightly Small,Soft,-,-,-,Breathable,Narrow,-,Stiff,Stiff,Flexible,Carbon plate,1,40.2 mm 47.0 mm,29.9 mm 39.0 mm,Normal,1,Summerall Seasons,1,#269 Top 42%,#203 Top 32%,,,Tempo,['Tempo'],0,0,1,1,0,Heel,['Heel'],0,0,1,0,small,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,10.5,298,11.3,320.0,10.3,8.0,40.2,47.0,29.9,39.0
New Balance,FuelCell SuperComp Trainer v2,Tempo,Neutral,9.3 oz / 264g 9.7 oz / 275g,0,8.4 mm 6.0 mm,Heelmid/Forefoot,True To Size,Soft,Bad,Good,Good,Moderate,Medium,Wide,Stiff,Stiff,Moderate,Carbon plate,1,39.3 mm 40.0 mm,30.9 mm 34.0 mm,Normalwide,1,All Seasons,1,#133 Top 21%,#131 Top 21%,,,Tempo,['Tempo'],0,0,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.3,264,9.7,275.0,8.4,6.0,39.3,40.0,30.9,34.0
New Balance,FuelCell SuperComp Trainer v3,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/Forefoot,True To Size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,Normalwide,1,All Seasons,1,#211 Bottom 42%,#40 Top 11%,,,Tempo,['Tempo'],0,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.8,278,9.8,278.0,7.3,6.0,36.8,41.0,29.5,35.0
Altra,FWD VIA,Daily Running,Neutral,9 oz / 254g 9.5 oz / 269g,0,6.5 mm 4.0 mm,Mid/Forefoot,Slightly Small,Balanced,Decent,Decent,Decent,Moderate,Wide,Wide,Moderate,Stiff,Moderate,0,1,35.9 mm 37.0 mm,29.4 mm 33.0 mm,Normal,1,All Seasons,1,#207 Bottom 43%,#134 Top 37%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.0,254,9.5,269.0,6.5,4.0,35.9,37.0,29.4,33.0
Adidas,Galaxy 6,Daily Running,Neutral,11.7 oz / 332g 11.6 oz / 330g,0,11.0 mm 10.0 mm,Heel,True To Size,Balanced,Bad,Bad,Decent,Warm,Wide,Wide,Stiff,Stiff,Flexible,0,0,33.9 mm,22.9 mm,Normal,1,All Seasons,1,#286 Bottom 21%,#287 Bottom 21%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,11.7,332,11.6,330.0,11.0,10.0,33.9,,22.9,
Hoka,Gaviota 5,Daily Running,Stability,10.5 oz / 299g 10.9 oz / 310g,0,2.2 mm 6.0 mm,Mid/Forefoot,True To Size,Soft,Decent,Bad,Good,Breathable,Wide,Wide,Stiff,Stiff,Moderate,0,0,34.9 mm 36.0 mm,32.7 mm 30.0 mm,Normalwide,1,Summerall Seasons,1,#258 Bottom 29%,#21 Top 6%,,,Daily Running,['Daily Running'],0,1,0,0,1,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,10.5,299,10.9,310.0,2.2,6.0,34.9,36.0,32.7,30.0
Asics,Gel Contend 7,Daily Running,Neutral,9.5 oz / 268g 9.5 oz / 268g,0,9.6 mm 10.0 mm,Heelmid/Forefoot,True To Size,-,-,-,-,-,Medium,-,Stiff,-,Flexible,0,0,33.3 mm,23.7 mm,Normalx-Wide,1,-,1,#468 Bottom 27%,#364 Bottom 43%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Normal|X-Wide,"['Normal', 'X-Wide']",0,1,0,1,,,0,0,0,9.5,268,9.5,268.0,9.6,10.0,33.3,,23.7,
Asics,Gel Contend 8,Daily Running,Neutral,9.2 oz / 260g 10.3 oz / 293g,0,9.1 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,-,-,-,Breathable,Narrow,-,Stiff,Flexible,Stiff,0,0,31.1 mm,22.0 mm,Normalwidex-Wide,1,Summerall Seasons,1,#470 Bottom 27%,#341 Bottom 47%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,Summer|All,"['Summer', 'All']",1,1,0,9.2,260,10.3,293.0,9.1,10.0,31.1,,22.0,
Asics,Gel Contend 9,Daily Running,Neutral,9.7 oz / 275g 9.7 oz / 275g,0,7.8 mm 8.0 mm,Mid/Forefoot,True To Size,Balanced,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,31.2 mm 31.0 mm,23.4 mm 23.0 mm,Normalwidex-Wide,1,All Seasons,1,#318 Bottom 13%,#88 Top 24%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,9.7,275,9.7,275.0,7.8,8.0,31.2,31.0,23.4,23.0
